relation_id,cert_id,major_id,is_active
cmj_00582,cert_0140,major_qnet_7128,True
cmj_00583,cert_0140,major_qnet_3805,True
cmj_00584,cert_0140,major_qnet_2221,True
cmj_00585,cert_0140,major_qnet_3889,True
cmj_00586,cert_0199,major_qnet_7128,True
cmj_00587,cert_0199,major_qnet_3805,True
cmj_00588,cert_0199,major_qnet_2221,True
cmj_00589,cert_0199,major_qnet_3889,True
cmj_00590,cert_0138,major_qnet_7128,True
cmj_00591,cert_0138,major_qnet_3805,True
cmj_00592,cert_0138,major_qnet_2221,True
cmj_00593,cert_0138,major_qnet_3889,True
cmj_00594,cert_0100,major_qnet_7128,True
cmj_00595,cert_0100,major_qnet_3805,True
cmj_00596,cert_0100,major_qnet_2221,True
cmj_00597,cert_0100,major_qnet_3889,True
cmj_00598,cert_0102,major_qnet_7128,True
cmj_00599,cert_0102,major_qnet_3805,True
cmj_00600,cert_0102,major_qnet_2221,True
cmj_00601,cert_0102,major_qnet_3889,True
cmj_00602,cert_0103,major_qnet_7128,True
cmj_00603,cert_0103,major_qnet_3805,True
cmj_00604,cert_0103,major_qnet_2221,True
cmj_00605,cert_0103,major_qnet_3889,True
cmj_00606,cert_0165,major_qnet_7128,True
cmj_00607,cert_0165,major_qnet_3805,True
cmj_00608,cert_0165,major_qnet_2221,True
cmj_00609,cert_0165,major_qnet_3889,True
cmj_00610,cert_0113,major_qnet_7128,True
cmj_00611,cert_0113,major_qnet_3805,True
cmj_00612,cert_0113,major_qnet_2221,True
cmj_00613,cert_0113,major_qnet_3889,True
cmj_00614,cert_0159,major_qnet_7128,True
cmj_00615,cert_0159,major_qnet_3805,True
cmj_00616,cert_0159,major_qnet_2221,True
cmj_00617,cert_0159,major_qnet_3889,True
cmj_00618,cert_0118,major_qnet_7128,True
cmj_00619,cert_0118,major_qnet_3805,True
cmj_00620,cert_0118,major_qnet_2221,True
cmj_00621,cert_0118,major_qnet_3889,True
cmj_00622,cert_0119,major_qnet_7128,True
cmj_00623,cert_0119,major_qnet_3805,True
cmj_00624,cert_0119,major_qnet_2221,True
cmj_00625,cert_0119,major_qnet_3889,True
cmj_00626,cert_0120,major_qnet_7128,True
cmj_00627,cert_0120,major_qnet_3805,True
cmj_00628,cert_0120,major_qnet_2221,True
cmj_00629,cert_0120,major_qnet_3889,True
cmj_00630,cert_0115,major_qnet_7128,True
cmj_00631,cert_0115,major_qnet_3805,True
cmj_00632,cert_0115,major_qnet_2221,True
cmj_00633,cert_0115,major_qnet_3889,True
cmj_00634,cert_0110,major_qnet_7128,True
cmj_00635,cert_0110,major_qnet_3805,True
cmj_00636,cert_0110,major_qnet_2221,True
cmj_00637,cert_0110,major_qnet_3889,True
cmj_00638,cert_0923,major_qnet_7128,True
cmj_00639,cert_0923,major_qnet_3805,True
cmj_00640,cert_0923,major_qnet_2221,True
cmj_00641,cert_0923,major_qnet_3889,True
cmj_00642,cert_0135,major_qnet_7128,True
cmj_00643,cert_0135,major_qnet_3805,True
cmj_00644,cert_0135,major_qnet_2221,True
cmj_00645,cert_0135,major_qnet_3889,True
cmj_00646,cert_0905,major_qnet_7128,True
cmj_00647,cert_0905,major_qnet_3805,True
cmj_00648,cert_0905,major_qnet_2221,True
cmj_00649,cert_0905,major_qnet_3889,True
cmj_00650,cert_0123,major_qnet_7128,True
cmj_00651,cert_0123,major_qnet_3805,True
cmj_00652,cert_0123,major_qnet_2221,True
cmj_00653,cert_0123,major_qnet_3889,True
cmj_00654,cert_0902,major_qnet_7128,True
cmj_00655,cert_0902,major_qnet_3805,True
cmj_00656,cert_0902,major_qnet_2221,True
cmj_00657,cert_0902,major_qnet_3889,True
cmj_00658,cert_0121,major_qnet_7128,True
cmj_00659,cert_0121,major_qnet_3805,True
cmj_00660,cert_0121,major_qnet_2221,True
cmj_00661,cert_0121,major_qnet_3889,True
cmj_00662,cert_0148,major_qnet_7128,True
cmj_00663,cert_0148,major_qnet_3805,True
cmj_00664,cert_0148,major_qnet_2221,True
cmj_00665,cert_0148,major_qnet_3889,True
cmj_00666,cert_0147,major_qnet_7128,True
cmj_00667,cert_0147,major_qnet_3805,True
cmj_00668,cert_0147,major_qnet_2221,True
cmj_00669,cert_0147,major_qnet_3889,True
cmj_00670,cert_0155,major_qnet_7128,True
cmj_00671,cert_0155,major_qnet_3805,True
cmj_00672,cert_0155,major_qnet_2221,True
cmj_00673,cert_0155,major_qnet_3889,True
cmj_00674,cert_0206,major_qnet_7128,True
cmj_00675,cert_0206,major_qnet_3805,True
cmj_00676,cert_0206,major_qnet_2221,True
cmj_00677,cert_0206,major_qnet_3889,True
cmj_00678,cert_0207,major_qnet_7128,True
cmj_00679,cert_0207,major_qnet_3805,True
cmj_00680,cert_0207,major_qnet_2221,True
cmj_00681,cert_0207,major_qnet_3889,True
cmj_00682,cert_0205,major_qnet_7128,True
cmj_00683,cert_0205,major_qnet_3805,True
cmj_00684,cert_0205,major_qnet_2221,True
cmj_00685,cert_0205,major_qnet_3889,True
cmj_00686,cert_0149,major_qnet_7128,True
cmj_00687,cert_0149,major_qnet_3805,True
cmj_00688,cert_0149,major_qnet_2221,True
cmj_00689,cert_0149,major_qnet_3889,True
cmj_00690,cert_0151,major_qnet_7128,True
cmj_00691,cert_0151,major_qnet_3805,True
cmj_00692,cert_0151,major_qnet_2221,True
cmj_00693,cert_0151,major_qnet_3889,True
cmj_00694,cert_0183,major_qnet_7128,True
cmj_00695,cert_0183,major_qnet_3805,True
cmj_00696,cert_0183,major_qnet_2221,True
cmj_00697,cert_0183,major_qnet_3889,True
cmj_00698,cert_0178,major_qnet_7128,True
cmj_00699,cert_0178,major_qnet_3805,True
cmj_00700,cert_0178,major_qnet_2221,True
cmj_00701,cert_0178,major_qnet_3889,True
cmj_00702,cert_0182,major_qnet_7128,True
cmj_00703,cert_0182,major_qnet_3805,True
cmj_00704,cert_0182,major_qnet_2221,True
cmj_00705,cert_0182,major_qnet_3889,True
cmj_00706,cert_0180,major_qnet_7128,True
cmj_00707,cert_0180,major_qnet_3805,True
cmj_00708,cert_0180,major_qnet_2221,True
cmj_00709,cert_0180,major_qnet_3889,True
cmj_00710,cert_0179,major_qnet_7128,True
cmj_00711,cert_0179,major_qnet_3805,True
cmj_00712,cert_0179,major_qnet_2221,True
cmj_00713,cert_0179,major_qnet_3889,True
cmj_00714,cert_0181,major_qnet_7128,True
cmj_00715,cert_0181,major_qnet_3805,True
cmj_00716,cert_0181,major_qnet_2221,True
cmj_00717,cert_0181,major_qnet_3889,True
cmj_00718,cert_0190,major_qnet_7128,True
cmj_00719,cert_0190,major_qnet_3805,True
cmj_00720,cert_0190,major_qnet_2221,True
cmj_00721,cert_0190,major_qnet_3889,True
cmj_00722,cert_0192,major_qnet_7128,True
cmj_00723,cert_0192,major_qnet_3805,True
cmj_00724,cert_0192,major_qnet_2221,True
cmj_00725,cert_0192,major_qnet_3889,True
cmj_00726,cert_0191,major_qnet_7128,True
cmj_00727,cert_0191,major_qnet_3805,True
cmj_00728,cert_0191,major_qnet_2221,True
cmj_00729,cert_0191,major_qnet_3889,True
cmj_00730,cert_0210,major_qnet_7128,True
cmj_00731,cert_0210,major_qnet_3805,True
cmj_00732,cert_0210,major_qnet_2221,True
cmj_00733,cert_0210,major_qnet_3889,True
cmj_00734,cert_0211,major_qnet_7128,True
cmj_00735,cert_0211,major_qnet_3805,True
cmj_00736,cert_0211,major_qnet_2221,True
cmj_00737,cert_0211,major_qnet_3889,True
cmj_00738,cert_0098,major_qnet_7128,True
cmj_00739,cert_0098,major_qnet_3805,True
cmj_00740,cert_0098,major_qnet_2221,True
cmj_00741,cert_0098,major_qnet_3889,True
cmj_00742,cert_0109,major_qnet_7128,True
cmj_00743,cert_0109,major_qnet_3805,True
cmj_00744,cert_0109,major_qnet_2221,True
cmj_00745,cert_0109,major_qnet_3889,True
cmj_00746,cert_0309,major_qnet_7128,True
cmj_00747,cert_0309,major_qnet_3805,True
cmj_00748,cert_0309,major_qnet_2221,True
cmj_00749,cert_0309,major_qnet_3889,True
cmj_00750,cert_0266,major_qnet_7128,True
cmj_00751,cert_0266,major_qnet_3805,True
cmj_00752,cert_0266,major_qnet_2221,True
cmj_00753,cert_0266,major_qnet_3889,True
cmj_00754,cert_0310,major_qnet_7128,True
cmj_00755,cert_0310,major_qnet_3805,True
cmj_00756,cert_0310,major_qnet_2221,True
cmj_00757,cert_0310,major_qnet_3889,True
cmj_00758,cert_0265,major_qnet_7128,True
cmj_00759,cert_0265,major_qnet_3805,True
cmj_00760,cert_0265,major_qnet_2221,True
cmj_00761,cert_0265,major_qnet_3889,True
cmj_00762,cert_0332,major_qnet_7128,True
cmj_00763,cert_0332,major_qnet_3805,True
cmj_00764,cert_0332,major_qnet_2221,True
cmj_00765,cert_0332,major_qnet_3889,True
cmj_00766,cert_0277,major_qnet_7128,True
cmj_00767,cert_0277,major_qnet_3805,True
cmj_00768,cert_0277,major_qnet_2221,True
cmj_00769,cert_0277,major_qnet_3889,True
cmj_00770,cert_0264,major_qnet_7128,True
cmj_00771,cert_0264,major_qnet_3805,True
cmj_00772,cert_0264,major_qnet_2221,True
cmj_00773,cert_0264,major_qnet_3889,True
cmj_00774,cert_0323,major_qnet_7128,True
cmj_00775,cert_0323,major_qnet_3805,True
cmj_00776,cert_0323,major_qnet_2221,True
cmj_00777,cert_0323,major_qnet_3889,True
cmj_00778,cert_0308,major_qnet_7128,True
cmj_00779,cert_0308,major_qnet_3805,True
cmj_00780,cert_0308,major_qnet_2221,True
cmj_00781,cert_0308,major_qnet_3889,True
cmj_00782,cert_0285,major_qnet_7128,True
cmj_00783,cert_0285,major_qnet_3805,True
cmj_00784,cert_0285,major_qnet_2221,True
cmj_00785,cert_0285,major_qnet_3889,True
cmj_00786,cert_0283,major_qnet_7128,True
cmj_00787,cert_0283,major_qnet_3805,True
cmj_00788,cert_0283,major_qnet_2221,True
cmj_00789,cert_0283,major_qnet_3889,True
cmj_00790,cert_0232,major_qnet_7128,True
cmj_00791,cert_0232,major_qnet_3805,True
cmj_00792,cert_0232,major_qnet_2221,True
cmj_00793,cert_0232,major_qnet_3889,True
cmj_00794,cert_0287,major_qnet_7128,True
cmj_00795,cert_0287,major_qnet_3805,True
cmj_00796,cert_0287,major_qnet_2221,True
cmj_00797,cert_0287,major_qnet_3889,True
cmj_00798,cert_0286,major_qnet_7128,True
cmj_00799,cert_0286,major_qnet_3805,True
cmj_00800,cert_0286,major_qnet_2221,True
cmj_00801,cert_0286,major_qnet_3889,True
cmj_00802,cert_0284,major_qnet_7128,True
cmj_00803,cert_0284,major_qnet_3805,True
cmj_00804,cert_0284,major_qnet_2221,True
cmj_00805,cert_0284,major_qnet_3889,True
cmj_00806,cert_0282,major_qnet_7128,True
cmj_00807,cert_0282,major_qnet_3805,True
cmj_00808,cert_0282,major_qnet_2221,True
cmj_00809,cert_0282,major_qnet_3889,True
cmj_00810,cert_0334,major_qnet_7128,True
cmj_00811,cert_0334,major_qnet_3805,True
cmj_00812,cert_0334,major_qnet_2221,True
cmj_00813,cert_0334,major_qnet_3889,True
cmj_00814,cert_0229,major_qnet_7128,True
cmj_00815,cert_0229,major_qnet_3805,True
cmj_00816,cert_0229,major_qnet_2221,True
cmj_00817,cert_0229,major_qnet_3889,True
cmj_00818,cert_0228,major_qnet_7128,True
cmj_00819,cert_0228,major_qnet_3805,True
cmj_00820,cert_0228,major_qnet_2221,True
cmj_00821,cert_0228,major_qnet_3889,True
cmj_00822,cert_0233,major_qnet_7128,True
cmj_00823,cert_0233,major_qnet_3805,True
cmj_00824,cert_0233,major_qnet_2221,True
cmj_00825,cert_0233,major_qnet_3889,True
cmj_00826,cert_0234,major_qnet_7128,True
cmj_00827,cert_0234,major_qnet_3805,True
cmj_00828,cert_0234,major_qnet_2221,True
cmj_00829,cert_0234,major_qnet_3889,True
cmj_00830,cert_0291,major_qnet_7128,True
cmj_00831,cert_0291,major_qnet_3805,True
cmj_00832,cert_0291,major_qnet_2221,True
cmj_00833,cert_0291,major_qnet_3889,True
cmj_00834,cert_0250,major_qnet_7128,True
cmj_00835,cert_0250,major_qnet_3805,True
cmj_00836,cert_0250,major_qnet_2221,True
cmj_00837,cert_0250,major_qnet_3889,True
cmj_00838,cert_0242,major_qnet_7128,True
cmj_00839,cert_0242,major_qnet_3805,True
cmj_00840,cert_0242,major_qnet_2221,True
cmj_00841,cert_0242,major_qnet_3889,True
cmj_00842,cert_0254,major_qnet_7128,True
cmj_00843,cert_0254,major_qnet_3805,True
cmj_00844,cert_0254,major_qnet_2221,True
cmj_00845,cert_0254,major_qnet_3889,True
cmj_00846,cert_0257,major_qnet_7128,True
cmj_00847,cert_0257,major_qnet_3805,True
cmj_00848,cert_0257,major_qnet_2221,True
cmj_00849,cert_0257,major_qnet_3889,True
cmj_00850,cert_0278,major_qnet_7128,True
cmj_00851,cert_0278,major_qnet_3805,True
cmj_00852,cert_0278,major_qnet_2221,True
cmj_00853,cert_0278,major_qnet_3889,True
cmj_00854,cert_0903,major_qnet_7128,True
cmj_00855,cert_0903,major_qnet_3805,True
cmj_00856,cert_0903,major_qnet_2221,True
cmj_00857,cert_0903,major_qnet_3889,True
cmj_00858,cert_0261,major_qnet_7128,True
cmj_00859,cert_0261,major_qnet_3805,True
cmj_00860,cert_0261,major_qnet_2221,True
cmj_00861,cert_0261,major_qnet_3889,True
cmj_00862,cert_1093,major_qnet_7128,True
cmj_00863,cert_1093,major_qnet_3805,True
cmj_00864,cert_1093,major_qnet_2221,True
cmj_00865,cert_1093,major_qnet_3889,True
cmj_00866,cert_0258,major_qnet_7128,True
cmj_00867,cert_0258,major_qnet_3805,True
cmj_00868,cert_0258,major_qnet_2221,True
cmj_00869,cert_0258,major_qnet_3889,True
cmj_00870,cert_0289,major_qnet_7128,True
cmj_00871,cert_0289,major_qnet_3805,True
cmj_00872,cert_0289,major_qnet_2221,True
cmj_00873,cert_0289,major_qnet_3889,True
cmj_00874,cert_0288,major_qnet_7128,True
cmj_00875,cert_0288,major_qnet_3805,True
cmj_00876,cert_0288,major_qnet_2221,True
cmj_00877,cert_0288,major_qnet_3889,True
cmj_00878,cert_0301,major_qnet_7128,True
cmj_00879,cert_0301,major_qnet_3805,True
cmj_00880,cert_0301,major_qnet_2221,True
cmj_00881,cert_0301,major_qnet_3889,True
cmj_00882,cert_0340,major_qnet_7128,True
cmj_00883,cert_0340,major_qnet_3805,True
cmj_00884,cert_0340,major_qnet_2221,True
cmj_00885,cert_0340,major_qnet_3889,True
cmj_00886,cert_0341,major_qnet_7128,True
cmj_00887,cert_0341,major_qnet_3805,True
cmj_00888,cert_0341,major_qnet_2221,True
cmj_00889,cert_0341,major_qnet_3889,True
cmj_00890,cert_0297,major_qnet_7128,True
cmj_00891,cert_0297,major_qnet_3805,True
cmj_00892,cert_0297,major_qnet_2221,True
cmj_00893,cert_0297,major_qnet_3889,True
cmj_00894,cert_0325,major_qnet_7128,True
cmj_00895,cert_0325,major_qnet_3805,True
cmj_00896,cert_0325,major_qnet_2221,True
cmj_00897,cert_0325,major_qnet_3889,True
cmj_00898,cert_0327,major_qnet_7128,True
cmj_00899,cert_0327,major_qnet_3805,True
cmj_00900,cert_0327,major_qnet_2221,True
cmj_00901,cert_0327,major_qnet_3889,True
cmj_00902,cert_0326,major_qnet_7128,True
cmj_00903,cert_0326,major_qnet_3805,True
cmj_00904,cert_0326,major_qnet_2221,True
cmj_00905,cert_0326,major_qnet_3889,True
cmj_00906,cert_0328,major_qnet_7128,True
cmj_00907,cert_0328,major_qnet_3805,True
cmj_00908,cert_0328,major_qnet_2221,True
cmj_00909,cert_0328,major_qnet_3889,True
cmj_00910,cert_0316,major_qnet_7128,True
cmj_00911,cert_0316,major_qnet_3805,True
cmj_00912,cert_0316,major_qnet_2221,True
cmj_00913,cert_0316,major_qnet_3889,True
cmj_00914,cert_0318,major_qnet_7128,True
cmj_00915,cert_0318,major_qnet_3805,True
cmj_00916,cert_0318,major_qnet_2221,True
cmj_00917,cert_0318,major_qnet_3889,True
cmj_00918,cert_0317,major_qnet_7128,True
cmj_00919,cert_0317,major_qnet_3805,True
cmj_00920,cert_0317,major_qnet_2221,True
cmj_00921,cert_0317,major_qnet_3889,True
cmj_00922,cert_0343,major_qnet_7128,True
cmj_00923,cert_0343,major_qnet_3805,True
cmj_00924,cert_0343,major_qnet_2221,True
cmj_00925,cert_0343,major_qnet_3889,True
cmj_00926,cert_0244,major_qnet_7128,True
cmj_00927,cert_0244,major_qnet_3805,True
cmj_00928,cert_0244,major_qnet_2221,True
cmj_00929,cert_0244,major_qnet_3889,True
cmj_00930,cert_0576,major_qnet_7128,True
cmj_00931,cert_0576,major_qnet_3805,True
cmj_00932,cert_0576,major_qnet_2221,True
cmj_00933,cert_0576,major_qnet_3889,True
cmj_00934,cert_0572,major_qnet_7128,True
cmj_00935,cert_0572,major_qnet_3805,True
cmj_00936,cert_0572,major_qnet_2221,True
cmj_00937,cert_0572,major_qnet_3889,True
cmj_00938,cert_0569,major_qnet_7128,True
cmj_00939,cert_0569,major_qnet_3805,True
cmj_00940,cert_0569,major_qnet_2221,True
cmj_00941,cert_0569,major_qnet_3889,True
cmj_00942,cert_0577,major_qnet_7128,True
cmj_00943,cert_0577,major_qnet_3805,True
cmj_00944,cert_0577,major_qnet_2221,True
cmj_00945,cert_0577,major_qnet_3889,True
cmj_00946,cert_0566,major_qnet_7128,True
cmj_00947,cert_0566,major_qnet_3805,True
cmj_00948,cert_0566,major_qnet_2221,True
cmj_00949,cert_0566,major_qnet_3889,True
cmj_00950,cert_0558,major_qnet_7128,True
cmj_00951,cert_0558,major_qnet_3805,True
cmj_00952,cert_0558,major_qnet_2221,True
cmj_00953,cert_0558,major_qnet_3889,True
cmj_00954,cert_0568,major_qnet_7128,True
cmj_00955,cert_0568,major_qnet_3805,True
cmj_00956,cert_0568,major_qnet_2221,True
cmj_00957,cert_0568,major_qnet_3889,True
cmj_00958,cert_0574,major_qnet_7128,True
cmj_00959,cert_0574,major_qnet_3805,True
cmj_00960,cert_0574,major_qnet_2221,True
cmj_00961,cert_0574,major_qnet_3889,True
cmj_00962,cert_0575,major_qnet_7128,True
cmj_00963,cert_0575,major_qnet_3805,True
cmj_00964,cert_0575,major_qnet_2221,True
cmj_00965,cert_0575,major_qnet_3889,True
cmj_00966,cert_0573,major_qnet_7128,True
cmj_00967,cert_0573,major_qnet_3805,True
cmj_00968,cert_0573,major_qnet_2221,True
cmj_00969,cert_0573,major_qnet_3889,True
cmj_00970,cert_0561,major_qnet_7128,True
cmj_00971,cert_0561,major_qnet_3805,True
cmj_00972,cert_0561,major_qnet_2221,True
cmj_00973,cert_0561,major_qnet_3889,True
cmj_00974,cert_0563,major_qnet_7128,True
cmj_00975,cert_0563,major_qnet_3805,True
cmj_00976,cert_0563,major_qnet_2221,True
cmj_00977,cert_0563,major_qnet_3889,True
cmj_00978,cert_0578,major_qnet_7128,True
cmj_00979,cert_0578,major_qnet_3805,True
cmj_00980,cert_0578,major_qnet_2221,True
cmj_00981,cert_0578,major_qnet_3889,True
cmj_00982,cert_0570,major_qnet_7128,True
cmj_00983,cert_0570,major_qnet_3805,True
cmj_00984,cert_0570,major_qnet_2221,True
cmj_00985,cert_0570,major_qnet_3889,True
cmj_00986,cert_0619,major_qnet_7128,True
cmj_00987,cert_0619,major_qnet_3805,True
cmj_00988,cert_0619,major_qnet_2221,True
cmj_00989,cert_0619,major_qnet_3889,True
cmj_00990,cert_0555,major_qnet_7128,True
cmj_00991,cert_0555,major_qnet_3805,True
cmj_00992,cert_0555,major_qnet_2221,True
cmj_00993,cert_0555,major_qnet_3889,True
cmj_00994,cert_0608,major_qnet_7128,True
cmj_00995,cert_0608,major_qnet_3805,True
cmj_00996,cert_0608,major_qnet_2221,True
cmj_00997,cert_0608,major_qnet_3889,True
cmj_00998,cert_0562,major_qnet_7128,True
cmj_00999,cert_0562,major_qnet_3805,True
cmj_01000,cert_0562,major_qnet_2221,True
cmj_01001,cert_0562,major_qnet_3889,True
cmj_01002,cert_0621,major_qnet_7128,True
cmj_01003,cert_0621,major_qnet_3805,True
cmj_01004,cert_0621,major_qnet_2221,True
cmj_01005,cert_0621,major_qnet_3889,True
cmj_01006,cert_0618,major_qnet_7128,True
cmj_01007,cert_0618,major_qnet_3805,True
cmj_01008,cert_0618,major_qnet_2221,True
cmj_01009,cert_0618,major_qnet_3889,True
cmj_01010,cert_0556,major_qnet_7128,True
cmj_01011,cert_0556,major_qnet_3805,True
cmj_01012,cert_0556,major_qnet_2221,True
cmj_01013,cert_0556,major_qnet_3889,True
cmj_01014,cert_0553,major_qnet_7128,True
cmj_01015,cert_0553,major_qnet_3805,True
cmj_01016,cert_0553,major_qnet_2221,True
cmj_01017,cert_0553,major_qnet_3889,True
cmj_01018,cert_0557,major_qnet_7128,True
cmj_01019,cert_0557,major_qnet_3805,True
cmj_01020,cert_0557,major_qnet_2221,True
cmj_01021,cert_0557,major_qnet_3889,True
cmj_01022,cert_0620,major_qnet_7128,True
cmj_01023,cert_0620,major_qnet_3805,True
cmj_01024,cert_0620,major_qnet_2221,True
cmj_01025,cert_0620,major_qnet_3889,True
cmj_01026,cert_0497,major_qnet_7128,True
cmj_01027,cert_0497,major_qnet_3805,True
cmj_01028,cert_0497,major_qnet_2221,True
cmj_01029,cert_0497,major_qnet_3889,True
cmj_01030,cert_0554,major_qnet_7128,True
cmj_01031,cert_0554,major_qnet_3805,True
cmj_01032,cert_0554,major_qnet_2221,True
cmj_01033,cert_0554,major_qnet_3889,True
cmj_01034,cert_0666,major_qnet_7128,True
cmj_01035,cert_0666,major_qnet_3805,True
cmj_01036,cert_0666,major_qnet_2221,True
cmj_01037,cert_0666,major_qnet_3889,True
cmj_01038,cert_0480,major_qnet_7128,True
cmj_01039,cert_0480,major_qnet_3805,True
cmj_01040,cert_0480,major_qnet_2221,True
cmj_01041,cert_0480,major_qnet_3889,True
cmj_01042,cert_0682,major_qnet_7128,True
cmj_01043,cert_0682,major_qnet_3805,True
cmj_01044,cert_0682,major_qnet_2221,True
cmj_01045,cert_0682,major_qnet_3889,True
cmj_01046,cert_0654,major_qnet_7128,True
cmj_01047,cert_0654,major_qnet_3805,True
cmj_01048,cert_0654,major_qnet_2221,True
cmj_01049,cert_0654,major_qnet_3889,True
cmj_01050,cert_0646,major_qnet_7128,True
cmj_01051,cert_0646,major_qnet_3805,True
cmj_01052,cert_0646,major_qnet_2221,True
cmj_01053,cert_0646,major_qnet_3889,True
cmj_01054,cert_0645,major_qnet_7128,True
cmj_01055,cert_0645,major_qnet_3805,True
cmj_01056,cert_0645,major_qnet_2221,True
cmj_01057,cert_0645,major_qnet_3889,True
cmj_01058,cert_0649,major_qnet_7128,True
cmj_01059,cert_0649,major_qnet_3805,True
cmj_01060,cert_0649,major_qnet_2221,True
cmj_01061,cert_0649,major_qnet_3889,True
cmj_01062,cert_0652,major_qnet_7128,True
cmj_01063,cert_0652,major_qnet_3805,True
cmj_01064,cert_0652,major_qnet_2221,True
cmj_01065,cert_0652,major_qnet_3889,True
cmj_01066,cert_0647,major_qnet_7128,True
cmj_01067,cert_0647,major_qnet_3805,True
cmj_01068,cert_0647,major_qnet_2221,True
cmj_01069,cert_0647,major_qnet_3889,True
cmj_01070,cert_0648,major_qnet_7128,True
cmj_01071,cert_0648,major_qnet_3805,True
cmj_01072,cert_0648,major_qnet_2221,True
cmj_01073,cert_0648,major_qnet_3889,True
cmj_01074,cert_0643,major_qnet_7128,True
cmj_01075,cert_0643,major_qnet_3805,True
cmj_01076,cert_0643,major_qnet_2221,True
cmj_01077,cert_0643,major_qnet_3889,True
cmj_01078,cert_0600,major_qnet_7128,True
cmj_01079,cert_0600,major_qnet_3805,True
cmj_01080,cert_0600,major_qnet_2221,True
cmj_01081,cert_0600,major_qnet_3889,True
cmj_01082,cert_0492,major_qnet_7128,True
cmj_01083,cert_0492,major_qnet_3805,True
cmj_01084,cert_0492,major_qnet_2221,True
cmj_01085,cert_0492,major_qnet_3889,True
cmj_01086,cert_0472,major_qnet_7128,True
cmj_01087,cert_0472,major_qnet_3805,True
cmj_01088,cert_0472,major_qnet_2221,True
cmj_01089,cert_0472,major_qnet_3889,True
cmj_01090,cert_0686,major_qnet_7128,True
cmj_01091,cert_0686,major_qnet_3805,True
cmj_01092,cert_0686,major_qnet_2221,True
cmj_01093,cert_0686,major_qnet_3889,True
cmj_01094,cert_0632,major_qnet_7128,True
cmj_01095,cert_0632,major_qnet_3805,True
cmj_01096,cert_0632,major_qnet_2221,True
cmj_01097,cert_0632,major_qnet_3889,True
cmj_01098,cert_0533,major_qnet_7128,True
cmj_01099,cert_0533,major_qnet_3805,True
cmj_01100,cert_0533,major_qnet_2221,True
cmj_01101,cert_0533,major_qnet_3889,True
cmj_01102,cert_0633,major_qnet_7128,True
cmj_01103,cert_0633,major_qnet_3805,True
cmj_01104,cert_0633,major_qnet_2221,True
cmj_01105,cert_0633,major_qnet_3889,True
cmj_01106,cert_0547,major_qnet_7128,True
cmj_01107,cert_0547,major_qnet_3805,True
cmj_01108,cert_0547,major_qnet_2221,True
cmj_01109,cert_0547,major_qnet_3889,True
cmj_01110,cert_0906,major_qnet_7128,True
cmj_01111,cert_0906,major_qnet_3805,True
cmj_01112,cert_0906,major_qnet_2221,True
cmj_01113,cert_0906,major_qnet_3889,True
cmj_01114,cert_0546,major_qnet_7128,True
cmj_01115,cert_0546,major_qnet_3805,True
cmj_01116,cert_0546,major_qnet_2221,True
cmj_01117,cert_0546,major_qnet_3889,True
cmj_01118,cert_1290,major_qnet_7128,True
cmj_01119,cert_1290,major_qnet_3805,True
cmj_01120,cert_1290,major_qnet_2221,True
cmj_01121,cert_1290,major_qnet_3889,True
cmj_01122,cert_0593,major_qnet_7128,True
cmj_01123,cert_0593,major_qnet_3805,True
cmj_01124,cert_0593,major_qnet_2221,True
cmj_01125,cert_0593,major_qnet_3889,True
cmj_01126,cert_0595,major_qnet_7128,True
cmj_01127,cert_0595,major_qnet_3805,True
cmj_01128,cert_0595,major_qnet_2221,True
cmj_01129,cert_0595,major_qnet_3889,True
cmj_01130,cert_0594,major_qnet_7128,True
cmj_01131,cert_0594,major_qnet_3805,True
cmj_01132,cert_0594,major_qnet_2221,True
cmj_01133,cert_0594,major_qnet_3889,True
cmj_01134,cert_0596,major_qnet_7128,True
cmj_01135,cert_0596,major_qnet_3805,True
cmj_01136,cert_0596,major_qnet_2221,True
cmj_01137,cert_0596,major_qnet_3889,True
cmj_01138,cert_0680,major_qnet_7128,True
cmj_01139,cert_0680,major_qnet_3805,True
cmj_01140,cert_0680,major_qnet_2221,True
cmj_01141,cert_0680,major_qnet_3889,True
cmj_01142,cert_0567,major_qnet_7128,True
cmj_01143,cert_0567,major_qnet_3805,True
cmj_01144,cert_0567,major_qnet_2221,True
cmj_01145,cert_0567,major_qnet_3889,True
cmj_01146,cert_0940,major_qnet_7128,True
cmj_01147,cert_0940,major_qnet_3805,True
cmj_01148,cert_0940,major_qnet_2221,True
cmj_01149,cert_0940,major_qnet_3889,True
cmj_01150,cert_0745,major_qnet_7128,True
cmj_01151,cert_0745,major_qnet_3805,True
cmj_01152,cert_0745,major_qnet_2221,True
cmj_01153,cert_0745,major_qnet_3889,True
cmj_01154,cert_0739,major_qnet_7128,True
cmj_01155,cert_0739,major_qnet_3805,True
cmj_01156,cert_0739,major_qnet_2221,True
cmj_01157,cert_0739,major_qnet_3889,True
cmj_01158,cert_0741,major_qnet_7128,True
cmj_01159,cert_0741,major_qnet_3805,True
cmj_01160,cert_0741,major_qnet_2221,True
cmj_01161,cert_0741,major_qnet_3889,True
cmj_01162,cert_0742,major_qnet_7128,True
cmj_01163,cert_0742,major_qnet_3805,True
